Year,Business (Main),Business (All),Status,Holding Name,Postcode,Field Group,Parent Field Name,Field Defined Name,Part Field Reference,Official Area ha,Map Sheet,NG Number,Field Number,Field Reference,Crop Group,Variety,Plan Reference,Job Reference,Actual Issued Date,Heading Category,Heading Type,Heading Group,Heading,Product Name,Sentinel MAPP,Application Area ha,Rate per Application Area ha,Working Area ha,Rate per Working Area ha,Quantity,Units,Crop Sequence
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Little Gates,Little Gates.C/04,C,41.1,SK8748,9425,75,,Wheat Winter,KWS Extase,NF Winter wheat drilling,NF Winter wheat drilling 3/10/2023 #08 Stubton Extase,45209,Variable Costs,Seed / Plants,Seed / Plants,Seed / Plants,KWS Extase FSS VD_Latitude,,41.1,154.03,41.1,154.03,6330.652,kg,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Little Gates,Little Gates.C/04,C,41.1,SK8748,9425,75,,Wheat Winter,KWS Extase,NF Winter wheat drilling,NF Winter wheat drilling 3/10/2023 #08 Stubton Extase,45209,Fixed Costs,Machinery Costs,Establishment,Establishment,Drill Horsch Avatar 12m,,41.1,1,41.1,1,41.1,ha,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Little Gates,Little Gates.C/04,C,41.1,SK8748,9425,75,,Wheat Winter,KWS Extase,Soyl Sampling,Soyl Sampling 21/11/2023 #10 nocton survey,45448,Variable Costs,Other Variable Costs,Other Variable Costs,Other Variable Costs,SOYL soil survey,,41.1,1.017,41.1,1.017,41.789,ha,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Long Field (Stubton),Long Field (Stubton).B/06,B,30.88,SK8850,4818,75,,Wheat Winter,Crusoe,misc costs,misc costs 28/3/2024 #01,45373,Variable Costs,Other Variable Costs,Other Variable Costs,Other Variable Costs,Foliar tissue test,,30.88,0,30.88,0,0.004,Item,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Long Field (Stubton),Long Field (Stubton).B/06,B,30.88,SK8850,4818,75,,Wheat Winter,Crusoe,misc costs,misc costs 28/3/2024 #01,45373,Variable Costs,Other Variable Costs,Other Variable Costs,Other Variable Costs,Seed Testing,,30.88,0,30.88,0,0.014,SBUnit,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Long Field (Stubton),Long Field (Stubton).B/06,B,30.88,SK8850,4818,75,,Wheat Winter,Crusoe,misc costs,misc costs 28/3/2024 #01,45373,Variable Costs,Other Variable Costs,Other Variable Costs,Other Variable Costs,"Soil Sampling ph, P, K Mg",,30.88,0.003,30.88,0.003,0.078,Block,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Long Field (Stubton),Long Field (Stubton).B/06,B,30.88,SK8850,4818,75,,Wheat Winter,Crusoe,misc costs,misc costs 28/3/2024 #01,45373,Variable Costs,Other Variable Costs,Other Variable Costs,Other Variable Costs,SOYLsense Variable Rate N,,30.88,0,30.88,0,0.006,Pack,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Long Field (Stubton),Long Field (Stubton).B/06,B,30.88,SK8850,4818,75,,Wheat Winter,Crusoe,misc costs,misc costs 28/3/2024 #01,45373,Variable Costs,Other Variable Costs,Other Variable Costs,Other Variable Costs,Weather Station,,30.88,0.001,30.88,0.001,0.045,Item,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Long Field (Stubton),Long Field (Stubton).B/06,B,30.88,SK8850,4818,75,,Wheat Winter,Crusoe,misc costs,misc costs 28/3/2024 #01,45373,Variable Costs,Pesticides,Adjuvants,Adjuvants,All Clear Extra,,30.88,0.012,30.88,0.012,0.381,L,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Long Field (Stubton),Long Field (Stubton).B/06,B,30.88,SK8850,4818,75,,Wheat Winter,Crusoe,NF Combining,NF Combining 18/7/2024 #03,45542,Fixed Costs,Machinery Costs,Harvest,Harvest,Claas Lexion 780,,30.88,1,30.88,1,30.88,ha,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Long Field (Stubton),Long Field (Stubton).B/06,B,30.88,SK8850,4818,75,,Wheat Winter,Crusoe,NF Winter wheat drilling,NF Winter wheat drilling 3/10/2023 #02 Stubton Crusoe Avatar,45208,Variable Costs,Seed / Plants,Seed / Plants,Seed / Plants,Crusoe FSS VD_Tiros,,30.88,198.199,30.88,198.199,6120.374,kg,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Long Field (Stubton),Long Field (Stubton).B/06,B,30.88,SK8850,4818,75,,Wheat Winter,Crusoe,NF Winter wheat drilling,NF Winter wheat drilling 3/10/2023 #02 Stubton Crusoe Avatar,45208,Fixed Costs,Machinery Costs,Establishment,Establishment,Drill Horsch Avatar 12m,,30.88,1,30.88,1,30.88,ha,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Long Field (Stubton),Long Field (Stubton).B/06,B,30.88,SK8850,4818,75,,Wheat Winter,Crusoe,Soyl Sampling,Soyl Sampling 21/11/2023 #10 nocton survey,45448,Variable Costs,Other Variable Costs,Other Variable Costs,Other Variable Costs,SOYL soil survey,,30.88,1.017,30.88,1.017,31.398,ha,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Middle Field,Middle Field.C/04,C,22.02,SK8750,9738,71,15,Wheat Winter,Crusoe,misc costs,misc costs 28/3/2024 #01,45373,Variable Costs,Other Variable Costs,Other Variable Costs,Other Variable Costs,Foliar tissue test,,22.02,0,22.02,0,0.003,Item,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Middle Field,Middle Field.C/04,C,22.02,SK8750,9738,71,15,Wheat Winter,Crusoe,misc costs,misc costs 28/3/2024 #01,45373,Variable Costs,Other Variable Costs,Other Variable Costs,Other Variable Costs,Seed Testing,,22.02,0,22.02,0,0.01,SBUnit,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Middle Field,Middle Field.C/04,C,22.02,SK8750,9738,71,15,Wheat Winter,Crusoe,misc costs,misc costs 28/3/2024 #01,45373,Variable Costs,Other Variable Costs,Other Variable Costs,Other Variable Costs,"Soil Sampling ph, P, K Mg",,22.02,0.003,22.02,0.003,0.056,Block,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Middle Field,Middle Field.C/04,C,22.02,SK8750,9738,71,15,Wheat Winter,Crusoe,misc costs,misc costs 28/3/2024 #01,45373,Variable Costs,Other Variable Costs,Other Variable Costs,Other Variable Costs,SOYLsense Variable Rate N,,22.02,0,22.02,0,0.004,Pack,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Middle Field,Middle Field.C/04,C,22.02,SK8750,9738,71,15,Wheat Winter,Crusoe,misc costs,misc costs 28/3/2024 #01,45373,Variable Costs,Other Variable Costs,Other Variable Costs,Other Variable Costs,Weather Station,,22.02,0.001,22.02,0.001,0.032,Item,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Middle Field,Middle Field.C/04,C,22.02,SK8750,9738,71,15,Wheat Winter,Crusoe,misc costs,misc costs 28/3/2024 #01,45373,Variable Costs,Pesticides,Adjuvants,Adjuvants,All Clear Extra,,22.02,0.012,22.02,0.012,0.272,L,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Middle Field,Middle Field.C/04,C,22.02,SK8750,9738,71,15,Wheat Winter,Crusoe,NF Combining,NF Combining 18/7/2024 #03,45542,Fixed Costs,Machinery Costs,Harvest,Harvest,Claas Lexion 780,,22.02,1,22.02,1,22.02,ha,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Middle Field,Middle Field.C/04,C,22.02,SK8750,9738,71,15,Wheat Winter,Crusoe,NF Rolling post drilling,NF Rolling post drilling 21/8/2023 #10 Stubton Ex Group 1 post rexius roll,45517,Fixed Costs,Machinery Costs,Other Machinery,Other Machinery,Roll,,22.02,1,22.02,1,22.02,ha,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Middle Field,Middle Field.C/04,C,22.02,SK8750,9738,71,15,Wheat Winter,Crusoe,NF Winter wheat drilling,NF Winter wheat drilling 3/10/2023 #02 Stubton Crusoe Avatar,45208,Variable Costs,Seed / Plants,Seed / Plants,Seed / Plants,Crusoe FSS VD_Tiros,,22.02,198.199,22.02,198.199,4364.334,kg,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Middle Field,Middle Field.C/04,C,22.02,SK8750,9738,71,15,Wheat Winter,Crusoe,NF Winter wheat drilling,NF Winter wheat drilling 3/10/2023 #02 Stubton Crusoe Avatar,45208,Fixed Costs,Machinery Costs,Establishment,Establishment,Drill Horsch Avatar 12m,,22.02,1,22.02,1,22.02,ha,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Middle Field,Middle Field.C/04,C,22.02,SK8750,9738,71,15,Wheat Winter,Crusoe,Soyl Sampling,Soyl Sampling 21/11/2023 #10 nocton survey,45448,Variable Costs,Other Variable Costs,Other Variable Costs,Other Variable Costs,SOYL soil survey,,22.02,1.017,22.02,1.017,22.389,ha,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Modder,Modder.C/02,C,13.42,SK8848,6325,75,,Rye Winter,KWS Tayo,misc costs,misc costs 28/3/2024 #01,45373,Variable Costs,Other Variable Costs,Other Variable Costs,Other Variable Costs,Foliar tissue test,,13.42,0,13.42,0,0.002,Item,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Modder,Modder.C/02,C,13.42,SK8848,6325,75,,Rye Winter,KWS Tayo,misc costs,misc costs 28/3/2024 #01,45373,Variable Costs,Other Variable Costs,Other Variable Costs,Other Variable Costs,Seed Testing,,13.42,0,13.42,0,0.006,SBUnit,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Modder,Modder.C/02,C,13.42,SK8848,6325,75,,Rye Winter,KWS Tayo,misc costs,misc costs 28/3/2024 #01,45373,Variable Costs,Other Variable Costs,Other Variable Costs,Other Variable Costs,"Soil Sampling ph, P, K Mg",,13.42,0.003,13.42,0.003,0.034,Block,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Modder,Modder.C/02,C,13.42,SK8848,6325,75,,Rye Winter,KWS Tayo,misc costs,misc costs 28/3/2024 #01,45373,Variable Costs,Other Variable Costs,Other Variable Costs,Other Variable Costs,SOYLsense Variable Rate N,,13.42,0,13.42,0,0.002,Pack,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Modder,Modder.C/02,C,13.42,SK8848,6325,75,,Rye Winter,KWS Tayo,misc costs,misc costs 28/3/2024 #01,45373,Variable Costs,Other Variable Costs,Other Variable Costs,Other Variable Costs,Weather Station,,13.42,0.001,13.42,0.001,0.02,Item,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Modder,Modder.C/02,C,13.42,SK8848,6325,75,,Rye Winter,KWS Tayo,misc costs,misc costs 28/3/2024 #01,45373,Variable Costs,Pesticides,Adjuvants,Adjuvants,All Clear Extra,,13.42,0.012,13.42,0.012,0.166,L,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Modder,Modder.C/02,C,13.42,SK8848,6325,75,,Rye Winter,KWS Tayo,NF Summer Forage Harvest,NF Summer Forage Harvest 13/7/2024 #02 Rye,45478,Fixed Costs,Machinery Costs,Harvest,Harvest,Krone Forager/carting/clamping,,13.42,1,13.42,1,13.42,ha,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Modder,Modder.C/02,C,13.42,SK8848,6325,75,,Rye Winter,KWS Tayo,NF Topdown,NF Topdown 15/8/2023 #04 stubton,45208,Fixed Costs,Machinery Costs,Establishment,Establishment,Vaderstad Top Down,,13.42,1,13.42,1,13.42,ha,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Modder,Modder.C/02,C,13.42,SK8848,6325,75,,Rye Winter,KWS Tayo,NF Winter Rye drilling,NF Winter Rye drilling 25/9/2023 #01 Stubton,45204,Variable Costs,Seed / Plants,Seed / Plants,Seed / Plants,KWS Tayo,,13.42,2.66,13.42,2.66,35.703,SBUnit,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Modder,Modder.C/02,C,13.42,SK8848,6325,75,,Rye Winter,KWS Tayo,NF Winter Rye drilling,NF Winter Rye drilling 25/9/2023 #01 Stubton,45204,Fixed Costs,Machinery Costs,Establishment,Establishment,Drill Combi,,13.42,1,13.42,1,13.42,ha,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Modder,Modder.C/02,C,13.42,SK8848,6325,75,,Rye Winter,KWS Tayo,Soyl Sampling,Soyl Sampling 21/11/2023 #10 nocton survey,45448,Variable Costs,Other Variable Costs,Other Variable Costs,Other Variable Costs,SOYL soil survey,,13.42,1.017,13.42,1.017,13.645,ha,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,North 20ac,North 20ac.B/03,B,7.26,SK8951,294,75,North 20ac,Rape Winter,LG Adeline,Kalfos 23/24,Kalfos 23/24 26/6/2023 #12 Stubton North Block,45148,Variable Costs,Nutrition,Fertiliser,Fertiliser,Kalfos,,7.26,509.047,7.26,509.047,3695.678,kg,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,North 20ac,North 20ac.B/03,B,7.26,SK8951,294,75,North 20ac,Rape Winter,LG Adeline,Kalfos 23/24,Kalfos 23/24 26/6/2023 #12 Stubton North Block,45148,Variable Costs,Other Variable Costs,Establishment Costs,Establishment Costs,Fert Spreading,,7.26,0.963,7.26,0.963,6.994,ha,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,North 20ac,North 20ac.B/03,B,7.26,SK8951,294,75,North 20ac,Rape Winter,LG Adeline,misc costs,misc costs 28/3/2024 #01,45373,Variable Costs,Other Variable Costs,Other Variable Costs,Other Variable Costs,Foliar tissue test,,7.26,0,7.26,0,0.001,Item,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,North 20ac,North 20ac.B/03,B,7.26,SK8951,294,75,North 20ac,Rape Winter,LG Adeline,misc costs,misc costs 28/3/2024 #01,45373,Variable Costs,Other Variable Costs,Other Variable Costs,Other Variable Costs,Seed Testing,,7.26,0,7.26,0,0.003,SBUnit,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,North 20ac,North 20ac.B/03,B,7.26,SK8951,294,75,North 20ac,Rape Winter,LG Adeline,misc costs,misc costs 28/3/2024 #01,45373,Variable Costs,Other Variable Costs,Other Variable Costs,Other Variable Costs,"Soil Sampling ph, P, K Mg",,7.26,0.003,7.26,0.003,0.018,Block,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,North 20ac,North 20ac.B/03,B,7.26,SK8951,294,75,North 20ac,Rape Winter,LG Adeline,misc costs,misc costs 28/3/2024 #01,45373,Variable Costs,Other Variable Costs,Other Variable Costs,Other Variable Costs,SOYLsense Variable Rate N,,7.26,0,7.26,0,0.001,Pack,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,North 20ac,North 20ac.B/03,B,7.26,SK8951,294,75,North 20ac,Rape Winter,LG Adeline,misc costs,misc costs 28/3/2024 #01,45373,Variable Costs,Other Variable Costs,Other Variable Costs,Other Variable Costs,Weather Station,,7.26,0.001,7.26,0.001,0.011,Item,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,North 20ac,North 20ac.B/03,B,7.26,SK8951,294,75,North 20ac,Rape Winter,LG Adeline,misc costs,misc costs 28/3/2024 #01,45373,Variable Costs,Pesticides,Adjuvants,Adjuvants,All Clear Extra,,7.26,0.012,7.26,0.012,0.09,L,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,North 20ac,North 20ac.B/03,B,7.26,SK8951,294,75,North 20ac,Rape Winter,LG Adeline,NF Combining,NF Combining 18/7/2024 #01 OSR,45524,Fixed Costs,Machinery Costs,Harvest,Harvest,Claas Lexion 780,,7.26,1,7.26,1,7.26,ha,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,North 20ac,North 20ac.B/03,B,7.26,SK8951,294,75,North 20ac,Rape Winter,LG Adeline,NF OSR Drilling,NF OSR Drilling 11/8/2023 #06 Stubton,45166,Variable Costs,Nutrition,Fertiliser,Fertiliser,DAP 18.46.0,,7.26,105.607,7.26,105.607,766.706,kg,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,North 20ac,North 20ac.B/03,B,7.26,SK8951,294,75,North 20ac,Rape Winter,LG Adeline,NF OSR Drilling,NF OSR Drilling 11/8/2023 #06 Stubton,45166,Variable Costs,Pesticides,Molluscicides,Molluscicides,Menorexx (18842),18842,7.26,4.036,7.26,4.036,29.298,kg,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,North 20ac,North 20ac.B/03,B,7.26,SK8951,294,75,North 20ac,Rape Winter,LG Adeline,NF OSR Drilling,NF OSR Drilling 11/8/2023 #06 Stubton,45166,Variable Costs,Seed / Plants,Seed / Plants,Seed / Plants,LG Adeline,,7.26,0.355,7.26,0.355,2.574,SBUnit,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,North 20ac,North 20ac.B/03,B,7.26,SK8951,294,75,North 20ac,Rape Winter,LG Adeline,NF OSR Drilling,NF OSR Drilling 11/8/2023 #06 Stubton,45166,Fixed Costs,Machinery Costs,Establishment,Establishment,Drill Vaderstad Tempo 9m + Grange toolbar,,7.26,1,7.26,1,7.26,ha,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,North 20ac,North 20ac.B/03,B,7.26,SK8951,294,75,North 20ac,Rape Winter,LG Adeline,NF Rolling post drilling,NF Rolling post drilling 21/8/2023 #04 Stubton North Block OSR,45167,Fixed Costs,Machinery Costs,Other Machinery,Other Machinery,Roll,,7.26,1,7.26,1,7.26,ha,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,North 20ac,North 20ac.B/03,B,7.26,SK8951,294,75,North 20ac,Rape Winter,LG Adeline,NF Slug pellets,NF Slug pellets 31/7/2023 #13 Stubton buckwheat,45163,Variable Costs,Seed / Plants,Seed / Plants,Seed / Plants,Buckwheat,,7.26,5.3,7.26,5.3,38.481,kg,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,North 20ac,North 20ac.B/03,B,7.26,SK8951,294,75,North 20ac,Rape Winter,LG Adeline,NF Slug pellets,NF Slug pellets 31/7/2023 #13 Stubton buckwheat,45163,Fixed Costs,Machinery Costs,Application,Application,Fert Spread,,7.26,1,7.26,1,7.26,ha,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,North 20ac,North 20ac.B/03,B,7.26,SK8951,294,75,North 20ac,Rape Winter,LG Adeline,NF Slug pellets,NF Slug pellets 31/7/2023 #16 Stubton 2nd pass,45175,Variable Costs,Pesticides,Molluscicides,Molluscicides,Menorexx (18842),18842,7.26,4.036,7.26,4.036,29.298,kg,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,North 20ac,North 20ac.B/03,B,7.26,SK8951,294,75,North 20ac,Rape Winter,LG Adeline,NF Slug pellets,NF Slug pellets 31/7/2023 #16 Stubton 2nd pass,45175,Fixed Costs,Machinery Costs,Application,Application,Pellets Applied,,7.26,1,7.26,1,7.26,ha,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,North Field,North Field.B/03,B,30.92,SK8851,3826,75,,Rape Winter,LG Adeline,Kalfos 23/24,Kalfos 23/24 26/6/2023 #12 Stubton North Block,45148,Variable Costs,Nutrition,Fertiliser,Fertiliser,Kalfos,,30.92,509.047,30.92,509.047,15739.72,kg,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,North Field,North Field.B/03,B,30.92,SK8851,3826,75,,Rape Winter,LG Adeline,Kalfos 23/24,Kalfos 23/24 26/6/2023 #12 Stubton North Block,45148,Variable Costs,Other Variable Costs,Establishment Costs,Establishment Costs,Fert Spreading,,30.92,0.963,30.92,0.963,29.786,ha,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,North Field,North Field.B/03,B,30.92,SK8851,3826,75,,Rape Winter,LG Adeline,misc costs,misc costs 28/3/2024 #01,45373,Variable Costs,Other Variable Costs,Other Variable Costs,Other Variable Costs,Foliar tissue test,,30.92,0,30.92,0,0.004,Item,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,North Field,North Field.B/03,B,30.92,SK8851,3826,75,,Rape Winter,LG Adeline,misc costs,misc costs 28/3/2024 #01,45373,Variable Costs,Other Variable Costs,Other Variable Costs,Other Variable Costs,Seed Testing,,30.92,0,30.92,0,0.014,SBUnit,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,North Field,North Field.B/03,B,30.92,SK8851,3826,75,,Rape Winter,LG Adeline,misc costs,misc costs 28/3/2024 #01,45373,Variable Costs,Other Variable Costs,Other Variable Costs,Other Variable Costs,"Soil Sampling ph, P, K Mg",,30.92,0.003,30.92,0.003,0.078,Block,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,North Field,North Field.B/03,B,30.92,SK8851,3826,75,,Rape Winter,LG Adeline,misc costs,misc costs 28/3/2024 #01,45373,Variable Costs,Other Variable Costs,Other Variable Costs,Other Variable Costs,SOYLsense Variable Rate N,,30.92,0,30.92,0,0.006,Pack,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,North Field,North Field.B/03,B,30.92,SK8851,3826,75,,Rape Winter,LG Adeline,misc costs,misc costs 28/3/2024 #01,45373,Variable Costs,Other Variable Costs,Other Variable Costs,Other Variable Costs,Weather Station,,30.92,0.001,30.92,0.001,0.045,Item,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,North Field,North Field.B/03,B,30.92,SK8851,3826,75,,Rape Winter,LG Adeline,misc costs,misc costs 28/3/2024 #01,45373,Variable Costs,Pesticides,Adjuvants,Adjuvants,All Clear Extra,,30.92,0.012,30.92,0.012,0.382,L,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,North Field,North Field.B/03,B,30.92,SK8851,3826,75,,Rape Winter,LG Adeline,NF Combining,NF Combining 18/7/2024 #01 OSR,45524,Fixed Costs,Machinery Costs,Harvest,Harvest,Claas Lexion 780,,30.92,1,30.92,1,30.92,ha,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,North Field,North Field.B/03,B,30.92,SK8851,3826,75,,Rape Winter,LG Adeline,NF OSR Drilling,NF OSR Drilling 11/8/2023 #06 Stubton,45164,Variable Costs,Nutrition,Fertiliser,Fertiliser,DAP 18.46.0,,30.92,105.607,30.92,105.607,3265.364,kg,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,North Field,North Field.B/03,B,30.92,SK8851,3826,75,,Rape Winter,LG Adeline,NF OSR Drilling,NF OSR Drilling 11/8/2023 #06 Stubton,45164,Variable Costs,Pesticides,Molluscicides,Molluscicides,Menorexx (18842),18842,30.92,4.036,30.92,4.036,124.778,kg,1
